target,sample,sampling_date,city,inhabitants,flow,copies_l,copies_day_inhabitant,pmmov_normalised
SARS CoV-2,w05y25upc,2025-01-27,Uppsala,191000,NA,NA,NA,NA
Influenza A virus,w05y25ore,2025-01-27,Orebro,137000,NA,16742.835749628324,7415731.921806181,0.9979408816896316
Influenza B virus,w05y25ore,2025-01-27,Orebro,137000,NA,94365.52200016992,41796349.45233804,3.6327645970048144
RSV,w05y25ore,2025-01-27,Orebro,137000,NA,0.02985954002116424,13.22537874806019,NA
SARS CoV-2,w05y25ore,2025-01-27,Orebro,137000,NA,150952.43149009292,66859806.88188933,4.266580988481928
Influenza A virus,w6y25gav,2025-02-03,Gavle,89000,NA,22107.16091939911,NA,1.8980056228594633
Influenza A virus,w6y25got,2025-02-03,Goteborg,800000,NA,23255.94941312183,9318193.810849655,1.3335365946480249
Influenza A virus,w6y25kal,2025-02-03,Kalmar,66000,NA,9890.63528262156,2534400.362116603,0.9144648451170838
Influenza A virus,w6y25ksd,2025-02-03,Karlstad,70000,NA,26121.82675442713,10456194.080843544,0.813687594613271
Influenza A virus,w6y25mal,2025-02-03,Malmo,356000,NA,39644.327160886736,NA,1.0713793536025729
Influenza A virus,w6y25ore,2025-02-03,Orebro,137000,NA,20114.257952975437,7997252.778821694,1.0860403101670444
Influenza A virus,w6y25osd,2025-02-03,Ostersund,54000,NA,27987.6103050874,8662683.678504275,1.136662788906988
Influenza A virus,w6y25stg,2025-02-03,Stockholm-Grodinge,345000,NA,37622.74920237204,14572762.960612698,1.1543351769912986
Influenza A virus,w6y25sth,2025-02-03,Stockholm-Henriksdal,875000,NA,21131.060817967125,8680011.889642304,0.763904868764532
Influenza A virus,w6y25stk,2025-02-03,Stockholm-Kappala,500000,NA,24573.727911222515,9809045.822866868,0.865866304999634
Influenza A virus,w6y25upc,2025-02-03,Uppsala,191000,NA,19201.46413842107,8035159.288961156,1.428263236682321
Influenza A virus,w6y25vas,2025-02-03,Vasteras,145000,NA,16694.169598847762,6848524.030468002,1.15742229039937
Influenza B virus,w6y25gav,2025-02-03,Gavle,89000,NA,95450.3332511338,NA,5.88923547756072
Influenza B virus,w6y25got,2025-02-03,Goteborg,800000,NA,134810.9178261061,54016038.55456419,4.988272065712335
Influenza B virus,w6y25kal,2025-02-03,Kalmar,66000,NA,55246.4067357813,14156473.192659596,3.3008921838608156
Influenza B virus,w6y25ksd,2025-02-03,Karlstad,70000,NA,104751.65894908344,41930592.62504741,2.103612081716161
Influenza B virus,w6y25mal,2025-02-03,Malmo,356000,NA,210331.23660659615,NA,3.6579296928161154
Influenza B virus,w6y25ore,2025-02-03,Orebro,137000,NA,120305.08974144474,47832249.913989015,4.189032640741905
Influenza B virus,w6y25osd,2025-02-03,Ostersund,54000,NA,61744.32274214175,19111011.302076984,1.613513416948808
Influenza B virus,w6y25stg,2025-02-03,Stockholm-Grodinge,345000,NA,239450.38743610095,92748504.85177116,4.7661590382144
Influenza B virus,w6y25sth,2025-02-03,Stockholm-Henriksdal,875000,NA,111196.31104998208,45676140.46037573,2.585536292761155
Influenza B virus,w6y25stk,2025-02-03,Stockholm-Kappala,500000,NA,142339.254002874,56817275.3418192,3.206662831757486
Influenza B virus,w6y25upc,2025-02-03,Uppsala,191000,NA,102291.91803048382,42805686.55718576,4.886248503661615
Influenza B virus,w6y25vas,2025-02-03,Vasteras,145000,NA,124432.25275562253,51046400.84769276,5.575206673796167
RSV,w6y25gav,2025-02-03,Gavle,89000,NA,1.059422370879772,NA,NA
RSV,w6y25got,2025-02-03,Goteborg,800000,NA,2.960228841283101,1186.1044921253128,NA
RSV,w6y25kal,2025-02-03,Kalmar,66000,NA,0.6631460328281873,169.92614707864095,NA
RSV,w6y25ksd,2025-02-03,Karlstad,70000,NA,0.2762795574532289,110.59075999770675,NA
RSV,w6y25mal,2025-02-03,Malmo,356000,NA,8.36409666786216,NA,NA
RSV,w6y25ore,2025-02-03,Orebro,137000,NA,0.927196304393224,368.6451291992621,NA
RSV,w6y25osd,2025-02-03,Ostersund,54000,NA,14.379152604430844,4450.614011675131,NA
RSV,w6y25stg,2025-02-03,Stockholm-Grodinge,345000,NA,7.041761387337308,2727.5497325004612,NA
RSV,w6y25sth,2025-02-03,Stockholm-Henriksdal,875000,NA,3.717054714674481,1526.855627162469,NA
RSV,w6y25stk,2025-02-03,Stockholm-Kappala,500000,NA,4.452909187954546,1777.4588547374403,NA
RSV,w6y25upc,2025-02-03,Uppsala,191000,NA,1.1172011878965005,467.5106771989717,NA
RSV,w6y25vas,2025-02-03,Vasteras,145000,NA,1.252609552275587,513.8636317762828,NA
SARS CoV-2,w6y25gav,2025-02-03,Gavle,89000,NA,184667.96704344012,NA,8.378960205238657
SARS CoV-2,w6y25got,2025-02-03,Goteborg,800000,NA,177661.2688574915,71185317.20581968,4.810756004230031
SARS CoV-2,w6y25kal,2025-02-03,Kalmar,66000,NA,101646.43925501776,26046130.010316063,4.4515484266754
SARS CoV-2,w6y25ksd,2025-02-03,Karlstad,70000,NA,238253.18388049165,95369345.89044824,3.501843269636472
SARS CoV-2,w6y25mal,2025-02-03,Malmo,356000,NA,241787.51670465773,NA,3.0826183235549527
SARS CoV-2,w6y25ore,2025-02-03,Orebro,137000,NA,206282.59760381075,82016153.95240563,5.257000031154904
SARS CoV-2,w6y25osd,2025-02-03,Ostersund,54000,NA,441597.39327931457,136682570.94945303,8.45428331563262
SARS CoV-2,w6y25stg,2025-02-03,Stockholm-Grodinge,345000,NA,293125.47754995443,113538967.58247972,4.272027952215013
SARS CoV-2,w6y25sth,2025-02-03,Stockholm-Henriksdal,875000,NA,163987.5379246539,67361207.80689235,2.795939948246354
SARS CoV-2,w6y25stk,2025-02-03,Stockholm-Kappala,500000,NA,185128.79375137144,73897490.34414744,3.0743892955776144
SARS CoV-2,w6y25upc,2025-02-03,Uppsala,191000,NA,128732.20837655693,53870048.26656055,4.516632788312942
SARS CoV-2,w6y25vas,2025-02-03,Vasteras,145000,NA,132343.55199188646,54291888.59783017,4.338680055355793
Influenza A virus,w6y25hel,2025-02-03,Helsingborg,149000,NA,32006.261043983697,10641974.393564029,1.1236059656019557
Influenza A virus,w6y25jon,2025-02-03,Jonkoping,71000,NA,9103.330591467447,NA,1.1643325279240728
Influenza A virus,w6y25lin,2025-02-03,Linkoping,154000,NA,16866.1072714219,6089540.886400004,1.3792579184965177
Influenza A virus,w6y25ohm,2025-02-03,Osthammar,4500,NA,NA,NA,NA
Influenza A virus,w6y25stb,2025-02-03,Stockholm-Bromma,375000,NA,42280.77018285888,16073457.592715632,1.723679134237561
Influenza B virus,w6y25hel,2025-02-03,Helsingborg,149000,NA,235013.74473272928,78141281.48690519,5.166835219612258
Influenza B virus,w6y25jon,2025-02-03,Jonkoping,71000,NA,108981.77193062418,NA,8.735204024965382
Influenza B virus,w6y25lin,2025-02-03,Linkoping,154000,NA,167144.55413181323,60347866.875565454,8.561230720358415
Influenza B virus,w6y25ohm,2025-02-03,Osthammar,4500,NA,0,0,0
Influenza B virus,w6y25stb,2025-02-03,Stockholm-Bromma,375000,NA,108111.2561505076,41099575.13817696,2.7594336898497094
RSV,w6y25hel,2025-02-03,Helsingborg,149000,NA,4.114059448387941,1367.9109610203716,NA
RSV,w6y25jon,2025-02-03,Jonkoping,71000,NA,0.01486832021502048,NA,NA
RSV,w6y25lin,2025-02-03,Linkoping,154000,NA,1.5775993443424892,569.5953165203317,NA
RSV,w6y25ohm,2025-02-03,Osthammar,4500,NA,0.09689529692991768,57.77112925843759,NA
RSV,w6y25stb,2025-02-03,Stockholm-Bromma,375000,NA,0.09315427448553294,35.413528988420204,NA
SARS CoV-2,w6y25hel,2025-02-03,Helsingborg,149000,NA,294656.14109807945,97972178.13611443,5.2351265535717575
SARS CoV-2,w6y25jon,2025-02-03,Jonkoping,71000,NA,91339.66057880258,NA,5.911060902284334
SARS CoV-2,w6y25lin,2025-02-03,Linkoping,154000,NA,145672.56867768508,52595364.698809385,6.020650260189053
SARS CoV-2,w6y25ohm,2025-02-03,Osthammar,4500,NA,99109.84935886267,59091494.62885079,7.140613446177517
SARS CoV-2,w6y25stb,2025-02-03,Stockholm-Bromma,375000,NA,160077.53196927375,60855074.55343912,3.289506299879382
Influenza A virus,w7y25gav,2025-02-10,Gavle,89000,NA,20102.722170984824,9687253.353586486,2.639718258625559
Influenza A virus,w7y25got,2025-02-10,Goteborg,800000,NA,28630.430407095595,9740072.42449392,1.7650299170765489
Influenza A virus,w7y25hel,2025-02-10,Helsingborg,149000,NA,27885.169881511178,8644215.514477314,1.3936222877471869
Influenza A virus,w7y25jon,2025-02-10,Jonkoping,71000,NA,22375.673452352137,NA,2.685809405790396
Influenza A virus,w7y25ksd,2025-02-10,Karlstad,70000,NA,15460.731669346633,5358247.86140499,0.9790816384376968
Influenza A virus,w7y25lin,2025-02-10,Linkoping,154000,NA,15573.009817532127,4914194.708394748,1.2536855119775878
Influenza A virus,w7y25mal,2025-02-10,Malmo,356000,NA,53550.22879750744,14837926.03663969,1.3366988814792031
Influenza A virus,w7y25ore,2025-02-10,Orebro,137000,NA,13200.822964414458,1563960.2739811027,1.6739120830169198
Influenza A virus,w7y25osd,2025-02-10,Ostersund,54000,NA,40914.48644818875,32898277.807043623,2.4998530714485883
Influenza A virus,w7y25stb,2025-02-10,Stockholm-Bromma,375000,NA,62589.5556590481,19179442.719713427,2.11538003895779
Influenza A virus,w7y25stg,2025-02-10,Stockholm-Grodinge,345000,NA,64526.830728846435,21676526.30188518,2.110418844485339
Influenza A virus,w7y25sth,2025-02-10,Stockholm-Henriksdal,875000,NA,22179.37474502704,7949899.040036938,0.8061890705086564
Influenza A virus,w7y25stk,2025-02-10,Stockholm-Kappala,500000,NA,34046.458192226586,10942804.034647165,1.3983005122058498
Influenza A virus,w7y25upc,2025-02-10,Uppsala,191000,NA,18654.6679871773,6194033.450674332,1.6581762039356165
Influenza A virus,w7y25vas,2025-02-10,Vasteras,145000,NA,26998.175750404334,8545574.305107294,2.2215543828306634
Influenza B virus,w7y25gav,2025-02-10,Gavle,89000,NA,145689.85846314018,70206142.13221523,12.01333651120317
Influenza B virus,w7y25got,2025-02-10,Goteborg,800000,NA,229917.8194871699,78218042.1895352,8.873414181038866
Influenza B virus,w7y25hel,2025-02-10,Helsingborg,149000,NA,203697.37957775543,63144820.572596945,6.374625134576886
Influenza B virus,w7y25jon,2025-02-10,Jonkoping,71000,NA,202082.85905702415,NA,15.205248958998189
Influenza B virus,w7y25ksd,2025-02-10,Karlstad,70000,NA,58810.11038430907,20381903.970333397,2.3412954276658255
Influenza B virus,w7y25lin,2025-02-10,Linkoping,154000,NA,134108.82665391653,42319172.33814109,6.7703394776965995
Influenza B virus,w7y25mal,2025-02-10,Malmo,356000,NA,388106.3227634172,107538156.99446347,6.076376655990136
Influenza B virus,w7y25ore,2025-02-10,Orebro,137000,NA,102626.23963442126,12158587.558440084,8.143090120298409
Influenza B virus,w7y25osd,2025-02-10,Ostersund,54000,NA,96375.05654816012,77492684.35779837,3.665593846358099
Influenza B virus,w7y25stb,2025-02-10,Stockholm-Bromma,375000,NA,393370.3017914577,120541248.31855996,8.353374297448958
Influenza B virus,w7y25stg,2025-02-10,Stockholm-Grodinge,345000,NA,386470.98325422464,129827365.43545397,7.919887461932158
Influenza B virus,w7y25sth,2025-02-10,Stockholm-Henriksdal,875000,NA,117834.04622657016,42236031.52700761,2.6833790363889896
Influenza B virus,w7y25stk,2025-02-10,Stockholm-Kappala,500000,NA,163137.8867743062,52433821.91235621,4.185325557261299
Influenza B virus,w7y25upc,2025-02-10,Uppsala,191000,NA,141814.83328163583,47087722.051769964,7.907887006487344
Influenza B virus,w7y25vas,2025-02-10,Vasteras,145000,NA,236471.5113108216,74848941.26290669,12.206946406035875
RSV,w7y25gav,2025-02-10,Gavle,89000,NA,1.9464598573229177,937.974947874891,NA
RSV,w7y25got,2025-02-10,Goteborg,800000,NA,2.4718185284413807,840.9126633757578,NA
RSV,w7y25hel,2025-02-10,Helsingborg,149000,NA,2.408834181237311,746.7224295112092,NA
RSV,w7y25jon,2025-02-10,Jonkoping,71000,NA,1.324062908838611,NA,NA
RSV,w7y25ksd,2025-02-10,Karlstad,70000,NA,1.6122726754343444,558.7676443719599,NA
RSV,w7y25lin,2025-02-10,Linkoping,154000,NA,3.2128179851805903,1013.8318364145192,NA
RSV,w7y25mal,2025-02-10,Malmo,356000,NA,18.31641805866136,5075.191320624926,NA
RSV,w7y25ore,2025-02-10,Orebro,137000,NA,0.30151788675006,35.722166568176824,NA
RSV,w7y25osd,2025-02-10,Ostersund,54000,NA,7.475051723970514,6010.495293607402,NA
RSV,w7y25stb,2025-02-10,Stockholm-Bromma,375000,NA,6.535339189383126,2002.63705848105,NA
RSV,w7y25stg,2025-02-10,Stockholm-Grodinge,345000,NA,33.63324965588171,11298.432180052368,NA
RSV,w7y25sth,2025-02-10,Stockholm-Henriksdal,875000,NA,2.361926876289136,846.6009715020734,NA
RSV,w7y25stk,2025-02-10,Stockholm-Kappala,500000,NA,10.13802420479732,3258.4420836154973,NA
RSV,w7y25upc,2025-02-10,Uppsala,191000,NA,1.3022889667967243,432.4076648444056,NA
RSV,w7y25vas,2025-02-10,Vasteras,145000,NA,2.4643308080594735,780.0201845979145,NA
SARS CoV-2,w7y25gav,2025-02-10,Gavle,89000,NA,94353.23642605542,45467658.47011983,6.282755689743016
SARS CoV-2,w7y25got,2025-02-10,Goteborg,800000,NA,217206.24931766672,73893566.01787022,6.763998389458692
SARS CoV-2,w7y25hel,2025-02-10,Helsingborg,149000,NA,244398.8775934538,75762011.79304723,6.1703415889018425
SARS CoV-2,w7y25jon,2025-02-10,Jonkoping,71000,NA,167913.25422428027,NA,10.186536465395625
SARS CoV-2,w7y25ksd,2025-02-10,Karlstad,70000,NA,171809.19379619358,59544157.73565223,5.5210720483825835
SARS CoV-2,w7y25lin,2025-02-10,Linkoping,154000,NA,135190.5527793013,42660520.14846056,5.483665662740382
SARS CoV-2,w7y25mal,2025-02-10,Malmo,356000,NA,324156.355180609,89818626.93181357,4.097245716710504
SARS CoV-2,w7y25ore,2025-02-10,Orebro,137000,NA,103462.06373251884,12257611.360894255,6.632240222305505
SARS CoV-2,w7y25osd,2025-02-10,Ostersund,54000,NA,167869.1897555052,134979263.31822288,5.196017879134607
SARS CoV-2,w7y25stb,2025-02-10,Stockholm-Bromma,375000,NA,223908.8772056695,68612845.05988772,3.839337706631318
SARS CoV-2,w7y25stg,2025-02-10,Stockholm-Grodinge,345000,NA,394336.478888358,132469624.8036091,6.520045539763211
SARS CoV-2,w7y25sth,2025-02-10,Stockholm-Henriksdal,875000,NA,149230.54693055776,53489685.59419964,2.742600142118029
SARS CoV-2,w7y25stk,2025-02-10,Stockholm-Kappala,500000,NA,206982.02557438525,66525678.87581202,4.299767881498375
SARS CoV-2,w7y25upc,2025-02-10,Uppsala,191000,NA,116644.89672630891,38730380.65699364,5.252405782307149
SARS CoV-2,w7y25vas,2025-02-10,Vasteras,145000,NA,116812.0350160325,36973828.6834195,4.868130961727151
Influenza A virus,w7y25kal,2025-02-10,Kalmar,66000,NA,17350.804319934072,4271452.554398315,1.0641496679907676
Influenza A virus,w7y25lul,2025-02-10,Lulea,70000,NA,32484.18607430881,9045917.702092882,1.9289899122856873
Influenza A virus,w7y25ume,2025-02-10,Umea,109000,NA,8953.406711332744,2710664.417192482,0.3248896280005165
Influenza B virus,w7y25kal,2025-02-10,Kalmar,66000,NA,92368.26678796129,22739387.860163555,3.611423734755518
Influenza B virus,w7y25lul,2025-02-10,Lulea,70000,NA,92613.41249062416,25790189.281139094,3.4834917672369916
Influenza B virus,w7y25ume,2025-02-10,Umea,109000,NA,9603.995002263096,2907631.5144466255,0.2207130167680827
RSV,w7y25kal,2025-02-10,Kalmar,66000,NA,5.975839617644662,1471.143062234704,NA
RSV,w7y25lul,2025-02-10,Lulea,70000,NA,52.16992349282015,14527.83312350776,NA
RSV,w7y25ume,2025-02-10,Umea,109000,NA,1.0497510653238742,317.81454271273253,NA
SARS CoV-2,w7y25kal,2025-02-10,Kalmar,66000,NA,161073.13165370192,39653276.41074771,3.4365274144627116
SARS CoV-2,w7y25lul,2025-02-10,Lulea,70000,NA,95805.30006693809,26679038.774354633,1.969224718551956
SARS CoV-2,w7y25ume,2025-02-10,Umea,109000,NA,52220.435386701414,15809856.58496465,0.6617762079079801
Influenza A virus,w7y25ohm,2025-02-10,Osthammar,4500,NA,NA,NA,NA
Influenza B virus,w7y25ohm,2025-02-10,Osthammar,4500,NA,NA,NA,NA
RSV,w7y25ohm,2025-02-10,Osthammar,4500,NA,2.1896396041150306,870.0168027017055,NA
SARS CoV-2,w7y25ohm,2025-02-10,Osthammar,4500,NA,239871.89070546365,95309097.90697087,5.195323093083818
Influenza A virus,w8y25gav,2025-02-17,Gavle,89000,NA,22319.1886521767,9076135.682017744,1.512453651620206
Influenza A virus,w8y25got,2025-02-17,Goteborg,800000,NA,30328.496939684257,10121225.998711431,1.0559317479676749
Influenza A virus,w8y25ksd,2025-02-17,Karlstad,70000,NA,21999.752682530983,7027349.571162754,NA
Influenza A virus,w8y25lul,2025-02-17,Lulea,70000,NA,33528.88848631645,9242477.603313746,1.1841827565509375
Influenza A virus,w8y25mal,2025-02-17,Malmo,356000,NA,49788.34465690742,13009862.284730775,1.5370170768842066
Influenza A virus,w8y25ohm,2025-02-17,Osthammar,4500,NA,28759.073073868563,8199531.278616304,2.0564040482093393
Influenza A virus,w8y25osd,2025-02-17,Ostersund,54000,NA,44791.7578032709,13016153.02683198,2.0127948538806586
Influenza A virus,w8y25stb,2025-02-17,Stockholm-Bromma,375000,NA,39755.60914393566,11632809.280388726,1.4788520784869954
Influenza A virus,w8y25stg,2025-02-17,Stockholm-Grodinge,345000,NA,55417.1181864608,17232314.316068158,1.98828606522256
Influenza A virus,w8y25sth,2025-02-17,Stockholm-Henriksdal,875000,NA,27564.842678148892,9063698.304703511,2.0861055720433392
Influenza A virus,w8y25upc,2025-02-17,Uppsala,191000,NA,18513.173120310104,5429496.887472726,0.8221167183638642
Influenza A virus,w8y25vas,2025-02-17,Vasteras,145000,NA,22519.86742851554,6205698.916146175,1.36924132225226
Influenza B virus,w8y25gav,2025-02-17,Gavle,89000,NA,135474.90060127925,55091096.657994375,5.827468808836354
Influenza B virus,w8y25got,2025-02-17,Goteborg,800000,NA,231825.0133143355,77364643.44326004,5.127242132721482
Influenza B virus,w8y25ksd,2025-02-17,Karlstad,70000,NA,101863.41981784489,32538086.673243016,NA
Influenza B virus,w8y25lul,2025-02-17,Lulea,70000,NA,98889.39341382468,27259567.647330873,2.2047165284799437
Influenza B virus,w8y25mal,2025-02-17,Malmo,356000,NA,369477.34885773057,96545676.6857908,7.208057306348603
Influenza B virus,w8y25ohm,2025-02-17,Osthammar,4500,NA,188146.2632526567,53642590.16736856,8.53448074171707
Influenza B virus,w8y25osd,2025-02-17,Ostersund,54000,NA,149381.16507583327,43409060.043888435,4.27277005113854
Influenza B virus,w8y25stb,2025-02-17,Stockholm-Bromma,375000,NA,246291.26280256952,72066793.82613426,5.809979007927498
Influenza B virus,w8y25stg,2025-02-17,Stockholm-Grodinge,345000,NA,398630.78765331634,123956843.18680514,9.065983906655717
Influenza B virus,w8y25sth,2025-02-17,Stockholm-Henriksdal,875000,NA,172009.84833649846,56559197.12524644,8.257773810021352
Influenza B virus,w8y25upc,2025-02-17,Uppsala,191000,NA,167644.076725161,49166233.51746921,4.746481299474253
Influenza B virus,w8y25vas,2025-02-17,Vasteras,145000,NA,184895.36241558255,50950786.17958229,7.139669421911684
RSV,w8y25gav,2025-02-17,Gavle,89000,NA,25.82936921571413,10503.556524214897,NA
RSV,w8y25got,2025-02-17,Goteborg,800000,NA,45.200880587521894,15084.437869667809,NA
RSV,w8y25ksd,2025-02-17,Karlstad,70000,NA,2.874766823707448,918.282659687122,NA
RSV,w8y25lul,2025-02-17,Lulea,70000,NA,49.18063381151089,13556.993000384487,NA
RSV,w8y25mal,2025-02-17,Malmo,356000,NA,61.98427092680911,16196.698928919915,NA
RSV,w8y25ohm,2025-02-17,Osthammar,4500,NA,37.42504808595533,10670.297043173488,NA
RSV,w8y25osd,2025-02-17,Ostersund,54000,NA,31.362662774130342,9113.757486141729,NA
RSV,w8y25stb,2025-02-17,Stockholm-Bromma,375000,NA,57.877134790367414,16935.31265673983,NA
RSV,w8y25stg,2025-02-17,Stockholm-Grodinge,345000,NA,76.94660423906484,23927.048413817032,NA
RSV,w8y25sth,2025-02-17,Stockholm-Henriksdal,875000,NA,25.52512501657023,8393.011164305663,NA
RSV,w8y25upc,2025-02-17,Uppsala,191000,NA,16.802435475548073,4927.776050252884,NA
RSV,w8y25vas,2025-02-17,Vasteras,145000,NA,5.348566797538971,1473.8805760638943,NA
SARS CoV-2,w8y25gav,2025-02-17,Gavle,89000,NA,201849.23536932847,82082331.75827794,4.720974459771412
SARS CoV-2,w8y25got,2025-02-17,Goteborg,800000,NA,191365.20853171044,63862397.391202405,2.3105982306632056
SARS CoV-2,w8y25ksd,2025-02-17,Karlstad,70000,NA,274046.38510483975,87538245.2992031,NA
SARS CoV-2,w8y25lul,2025-02-17,Lulea,70000,NA,76684.22324729837,21138553.882569563,0.9364982763522116
SARS CoV-2,w8y25mal,2025-02-17,Malmo,356000,NA,241076.19374764228,62994022.04264235,2.575025875453512
SARS CoV-2,w8y25ohm,2025-02-17,Osthammar,4500,NA,189846.88695419885,54127456.880497135,4.696979273810645
SARS CoV-2,w8y25osd,2025-02-17,Ostersund,54000,NA,243565.62105227515,70778365.28800559,3.7992071539061585
SARS CoV-2,w8y25stb,2025-02-17,Stockholm-Bromma,375000,NA,168162.27792561075,49205627.8192571,2.165296399726079
SARS CoV-2,w8y25stg,2025-02-17,Stockholm-Grodinge,345000,NA,287893.7687428228,89522444.95863777,3.5744251770680684
SARS CoV-2,w8y25sth,2025-02-17,Stockholm-Henriksdal,875000,NA,132892.8811554803,43697001.854863495,3.4745527210033864
SARS CoV-2,w8y25upc,2025-02-17,Uppsala,191000,NA,126300.2518169961,37041020.44911442,1.9458228389876109
SARS CoV-2,w8y25vas,2025-02-17,Vasteras,145000,NA,94665.92666298588,26086665.046020184,1.9949973758312236
Influenza A virus,w8y25jon,2025-02-17,Jonkoping,71000,NA,19743.63482003072,NA,0.8217824355231749
Influenza A virus,w8y25kal,2025-02-17,Kalmar,66000,NA,13390.01766298459,3062459.3427689755,0.43868894999741254
Influenza A virus,w8y25lin,2025-02-17,Linkoping,154000,NA,18110.4723023695,5113386.014151482,0.40181894986324374
Influenza A virus,w8y25ore,2025-02-17,Orebro,137000,NA,17281.07155253114,4945918.361859459,0.4061825386318541
Influenza A virus,w8y25stk,2025-02-17,Stockholm-Kappala,500000,NA,28726.98907687991,8289919.599849696,0.36475089280373896
Influenza A virus,w8y25ume,2025-02-17,Umea,109000,NA,NA,NA,NA
Influenza B virus,w8y25jon,2025-02-17,Jonkoping,71000,NA,82731.48429966798,NA,3.442263854727331
Influenza B virus,w8y25kal,2025-02-17,Kalmar,66000,NA,105341.37809132197,24092850.03467432,3.449959492633663
Influenza B virus,w8y25lin,2025-02-17,Linkoping,154000,NA,185120.7755148385,52267769.09195255,4.109806601209195
Influenza B virus,w8y25ore,2025-02-17,Orebro,137000,NA,137937.72359448197,39478380.5995594,3.2437242275473652
Influenza B virus,w8y25stk,2025-02-17,Stockholm-Kappala,500000,NA,246181.12341568017,71041963.87080331,3.127469471137004
Influenza B virus,w8y25ume,2025-02-17,Umea,109000,NA,NA,NA,NA
RSV,w8y25jon,2025-02-17,Jonkoping,71000,NA,2.0808029847692495,NA,NA
RSV,w8y25kal,2025-02-17,Kalmar,66000,NA,4.209317002400277,962.7218204732148,NA
RSV,w8y25lin,2025-02-17,Linkoping,154000,NA,4.6365549477600485,1309.104192750355,NA
RSV,w8y25ore,2025-02-17,Orebro,137000,NA,1.6868653451874145,482.7882495240768,NA
RSV,w8y25stk,2025-02-17,Stockholm-Kappala,500000,NA,20.872816277365224,6023.393830056947,NA
RSV,w8y25ume,2025-02-17,Umea,109000,NA,NA,NA,NA
SARS CoV-2,w8y25jon,2025-02-17,Jonkoping,71000,NA,96085.35824945584,NA,4.005888774546494
SARS CoV-2,w8y25kal,2025-02-17,Kalmar,66000,NA,105507.0993824564,24130752.502699688,3.4528098433711594
SARS CoV-2,w8y25lin,2025-02-17,Linkoping,154000,NA,173800.21309796572,49071474.45267953,3.858839557246864
SARS CoV-2,w8y25ore,2025-02-17,Orebro,137000,NA,99025.7906492722,28341614.973415792,2.3282828796343837
SARS CoV-2,w8y25stk,2025-02-17,Stockholm-Kappala,500000,NA,263835.1968108284,76136505.75488162,3.352095169127677
SARS CoV-2,w8y25ume,2025-02-17,Umea,109000,NA,NA,NA,NA
Influenza A virus,w9y25got,2025-02-24,Goteborg,800000,NA,17460.507558935577,14765303.61213828,0.6248276909501825
Influenza A virus,w9y25hel,2025-02-24,Helsingborg,149000,NA,16296.00493971123,4989967.955532382,0.2402848280955182
Influenza A virus,w9y25jon,2025-02-24,Jonkoping,71000,NA,24796.23956571368,NA,0.35936086174423065
Influenza A virus,w9y25kal,2025-02-24,Kalmar,66000,NA,20784.962554370613,4695197.071562295,0.507734909079054
Influenza A virus,w9y25ksd,2025-02-24,Karlstad,70000,NA,24603.87335591319,9483035.759179112,0.2999021058060657
Influenza A virus,w9y25lin,2025-02-24,Linkoping,154000,NA,26380.233530046607,7759043.361970527,0.47031210909858456
Influenza A virus,w9y25mal,2025-02-24,Malmo,356000,NA,51737.41701700639,14679329.439990912,0.4935395043023072
Influenza A virus,w9y25ohm,2025-02-24,Osthammar,4500,NA,73785.34593458154,25087017.617757723,1.5524610807301595
Influenza A virus,w9y25ore,2025-02-24,Orebro,137000,NA,19233.90573191002,6177312.789810518,0.2961855631494256
Influenza A virus,w9y25osd,2025-02-24,Ostersund,54000,NA,43921.99200423914,18727849.36847419,0.8179908244404764
Influenza A virus,w9y25stg,2025-02-24,Stockholm-Grodinge,345000,NA,75802.70156608081,23133666.210114542,0.5559017058552276
Influenza A virus,w9y25sth,2025-02-24,Stockholm-Henriksdal,875000,NA,32985.017991690285,10129378.599359024,0.6651087405222263
Influenza A virus,w9y25stk,2025-02-24,Stockholm-Kappala,500000,NA,54230.19054077418,14899853.311458789,0.4962883540520236
Influenza A virus,w9y25ume,2025-02-24,Umea,109000,NA,7217.199456417276,2669039.5420933985,0.1360290427867397
Influenza A virus,w9y25upc,2025-02-24,Uppsala,191000,NA,23396.830353218014,6835059.371983554,0.5429903698078449
Influenza B virus,w9y25got,2025-02-24,Goteborg,800000,NA,123850.59799729478,104733019.69043235,4.437920639663159
Influenza B virus,w9y25hel,2025-02-24,Helsingborg,149000,NA,105181.05396087012,32207285.818555027,1.5511673170474831
Influenza B virus,w9y25jon,2025-02-24,Jonkoping,71000,NA,83564.67185429725,NA,1.2100511989443217
Influenza B virus,w9y25kal,2025-02-24,Kalmar,66000,NA,184637.3679358358,41708462.40235418,4.507946091404176
Influenza B virus,w9y25ksd,2025-02-24,Karlstad,70000,NA,120990.22147951342,46633088.221675314,1.4717894451391125
Influenza B virus,w9y25lin,2025-02-24,Linkoping,154000,NA,337352.844941011,99223357.86755256,6.01809997410305
Influenza B virus,w9y25mal,2025-02-24,Malmo,356000,NA,422151.0862705439,119775884.18800232,4.0272012931351915
Influenza B virus,w9y25ohm,2025-02-24,Osthammar,4500,NA,234023.19935919877,79567887.78212757,4.925216507892056
Influenza B virus,w9y25ore,2025-02-24,Orebro,137000,NA,176710.02746103733,56753585.461939,2.7200271257770186
Influenza B virus,w9y25osd,2025-02-24,Ostersund,54000,NA,149827.33827891538,63884712.293926425,2.7947429101565375
